state,ea,weight,hh,hhsize,index,own_pre,owntotal_pre,yearp,vintage,price_pre,curr_pre,conv2ssp,own_post,owntotal_post,price_post,curr_post,drate,drate_median,cons_d,cons_d_weekly,cons_d_daily,cons_d_daily_pc
"Western Equatoria",33,172.0585,2,4,"Mosquito net",,0,2013,3,25,"SSP",4.27,"Yes",2,50,"SSP",.11002269,.1100227,14.30407,.2741368,.0391624,.0097906
"Western Equatoria",33,172.0585,2,4,"Mattress or bed","Yes",2,2013,3,200,"SSP",4.27,"Yes",2,400,"SSP",.0959599,.0959599,96.33892,1.846331,.2637616,.0659404
"Western Equatoria",33,172.0585,2,4,"Hoe, spade or axe","Yes",2,2014,2,75,"SSP",4.66,"Yes",2,150,"SSP",.12295382,.1229538,35.29485,.6764242,.096632,.024158
"Western Equatoria",33,172.0585,3,9,"Mosquito net",,,2014,2,250,"SSP",4.66,"Yes",6,500,"SSP",.11002269,.1100227,107.2805,2.056026,.293718,.0326353
"Western Equatoria",33,172.0585,3,9,"Bicycle","Yes",2,2009,7,750,"SSP",2.32,"Yes",1,80,"SSP",.27726198,.0406045,7.51596,.144043,.0205776,.0022864
"Western Equatoria",33,172.0585,3,9,"Mattress or bed",,,2014,2,800,"SSP",4.66,"Yes",6,650,"SSP",.1030967,.0959599,264.932,5.077411,.7253444,.0805938
"Western Equatoria",33,172.0585,3,9,"Hoe, spade or axe","Yes",4,2014,2,300,"SSP",4.66,"Yes",4,20,,.74308568,.1229538,21.56907,.4133703,.0590529,.0065614
"Western Equatoria",33,172.0585,4,5,"Hoe, spade or axe","Yes",4,2007,9,20,"SSP",2.1,"Yes",4,50,,.12295382,.1229538,39.2165,.7515824,.1073689,.0214738
"Western Equatoria",33,172.0585,5,3,"Hoe, spade or axe","Yes",6,2005,11,20,,,"Yes",6,25,,.12295382,.1229538,29.41237,.5636868,.0805267,.0268422
"Western Equatoria",33,172.0585,6,6,"Hoe, spade or axe","Yes",8,,2,22,,,"Yes",8,30,,.12295382,.1229538,47.0598,.901899,.1288427,.0214738
"Western Equatoria",33,172.0585,7,5,"Mattress or bed",,,2013,3,150,"SSP",4.27,"Yes",3,450,"SSP",.0959599,.0959599,136.4801,2.615636,.3736622,.0747324
"Western Equatoria",33,172.0585,7,5,"Mosquito net",,,2014,2,25,"SSP",4.66,"Yes",3,20,,.1100227,.1100227,10.72805,.2056026,.0293718,.0058744
"Western Equatoria",33,172.0585,8,6,"Mosquito net","Yes",3,2013,3,25,,,"Yes",3,30,,.11002269,.1100227,16.09208,.3084039,.0440577,.0073429
"Western Equatoria",33,172.0585,8,6,"Hoe, spade or axe","Yes",4,2005,11,20,"SSP",246.93,"Yes",4,25,,.12295382,.1229538,19.60825,.3757912,.0536845,.0089474
"Western Equatoria",33,172.0585,8,6,"Mattress or bed","Yes",2,2006,10,80,"SSP",219.11,"Yes",2,300,,.0959599,.0959599,96.33892,1.846331,.2637616,.0439603
"Western Equatoria",33,172.0585,9,5,"Hoe, spade or axe","Yes",4,2007,9,52.5,,,"Yes",4,50,,.01035469,.1229538,39.2165,.7515824,.1073689,.0214738
"Western Equatoria",33,172.0585,9,5,"Mattress or bed","Yes",2,2012,4,200,,,"Yes",2,200,,.00497512,.0959599,64.22594,1.230887,.175841,.0351682
"Western Equatoria",33,172.0585,10,5,"Hoe, spade or axe","Yes",5,,2,22,,,"Yes",5,30,,.12295382,.1229538,29.41237,.5636868,.0805267,.0161053
"Western Equatoria",33,172.0585,11,3,"Mosquito net",,0,2014,2,25,,,"Yes",3,20,,.1100227,.1100227,10.72805,.2056026,.0293718,.0097906
"Western Equatoria",33,172.0585,11,3,"Hoe, spade or axe","Yes",2,2008,8,20,"SSP",2.11,"Yes",2,30,,.12295382,.1229538,11.76495,.2254747,.0322107,.0107369
"Western Equatoria",33,172.0585,12,2,"Hoe, spade or axe",,0,2014,2,15,"SSP",4.66,"Yes",1,20,,.12295382,.1229538,3.92165,.0751582,.0107369,.0053684
"Western Equatoria",34,31.09674,1,5,"Mobile phone","Yes",1,2004,12,200,"SSP",26.92,"Yes",1,150,"SSP",.0285457,.2133638,49.90242,.9563777,.1366254,.0273251
"Western Equatoria",34,31.09674,1,5,"Bicycle","Yes",1,2006,10,200,"SSP",219.11,"Yes",1,700,"SSP",.04060447,.0406045,65.76465,1.260377,.1800538,.0360108
"Western Equatoria",34,31.09674,1,5,"Hoe, spade or axe","Yes",6,2011,5,10,"SSP",3.55,"Yes",4,40,"SSP",.12295382,.1229538,29.90258,.5730816,.0818688,.0163738
"Western Equatoria",34,31.09674,2,8,"Bicycle","Yes",1,2003,13,470,"SSP",26.92,"Yes",1,1000,"SSP",.04060447,.0406045,93.94949,1.800538,.2572197,.0321525
"Western Equatoria",34,31.09674,2,8,"Mattress or bed","Yes",2,2000,16,210,"SSP",257.14,"Yes",2,500,"SSP",.0959599,.0959599,128.4519,2.461775,.3516821,.0439603
"Western Equatoria",34,31.09674,2,8,"Hoe, spade or axe","Yes",6,2012,4,15,"SSP",4.45,"Yes",6,45,"SSP",.12295382,.1229538,33.33402,.6388451,.0912636,.0114079
"Western Equatoria",34,31.09674,2,8,"Mobile phone","Yes",1,2011,5,120,"SSP",3.55,"Yes",1,200,"SSP",.21336377,.2133638,66.53656,1.27517,.1821672,.0227709
"Western Equatoria",34,31.09674,2,8,"Radio or transistor",,0,2015,1,115,"SSP",9.91,"Yes",1,100,,.13476098,.1715889,26.58818,.5095613,.0727945,.0090993
"Western Equatoria",34,31.09674,3,5,"Hoe, spade or axe","Yes",1,2015,1,35,"SSP",9.91,"Yes",2,45,"SSP",.12295382,.1229538,14.70619,.2818434,.0402633,.0080527
"Western Equatoria",34,31.09674,4,7,"Bicycle","Yes",1,2007,9,600,"SSP",2.1,"Yes",1,500,,.02492949,.0406045,46.97475,.9002689,.1286099,.0183728
"Western Equatoria",34,31.09674,4,7,"Hoe, spade or axe",,0,2014,2,75,"SSP",4.66,"Yes",3,50,"SSP",.18756559,.1229538,21.56907,.4133703,.0590529,.0084361
"Western Equatoria",34,31.09674,6,4,"Hoe, spade or axe","Yes",3,2014,2,85,"SSP",4.66,"Yes",5,85,"SSP",.00497512,.1229538,40.19691,.770372,.1100531,.0275133
"Western Equatoria",34,31.09674,7,2,"Hoe, spade or axe","Yes",1,,2,5,"SSP",,"Yes",1,30,,.12295382,.1229538,5.882475,.1127374,.0161053,.0080527
"Western Equatoria",34,31.09674,8,6,"Bicycle",,0,2015,1,300,"SSP",9.91,"Yes",1,300,"SSP",.00497512,.0406045,28.18485,.5401614,.0771659,.012861
"Western Equatoria",34,31.09674,8,6,"Mosquito net","Yes",1,2010,6,15,"SSP",2.31,"Yes",1,15,"SSP",.00497512,.1100227,2.682013,.0514007,.0073429,.0012238
"Western Equatoria",34,31.09674,8,6,"Hoe, spade or axe",,0,2014,2,50,"SSP",4.66,"Yes",2,40,"SSP",.1100227,.1229538,13.72577,.2630539,.0375791,.0062632
"Western Equatoria",34,31.09674,9,4,"Hoe, spade or axe","Yes",2,2000,16,45,,,"Yes",2,50,,.12295382,.1229538,19.60825,.3757912,.0536845,.0134211
"Western Equatoria",34,31.09674,10,6,"Hoe, spade or axe","Yes",4,2015,1,200,"SSP",9.91,"Yes",4,100,"SSP",.12295382,.1229538,37.25567,.7140033,.1020005,.0170001
"Western Equatoria",34,31.09674,10,6,"Mattress or bed",,0,2015,1,220,"SSP",9.91,"Yes",1,150,"SSP",.32157395,.0959599,24.08473,.4615828,.0659404,.0109901
"Western Equatoria",34,31.09674,10,6,"Mosquito net","Yes",2,2012,4,100,"SSP",4.45,"Yes",2,40,"SSP",.20868584,.1100227,10.37045,.1987492,.0283927,.0047321
"Western Equatoria",34,31.09674,10,6,"Mobile phone",,0,2015,1,150,"SSP",9.91,"Yes",2,60,"SSP",.21336377,.2133638,53.39559,1.023324,.1461892,.0243649
"Western Equatoria",34,31.09674,10,6,"Bicycle","Yes",1,2013,3,300,"SSP",4.27,"Yes",1,200,"SSP",.13076571,.0406045,18.7899,.3601076,.0514439,.008574
"Western Equatoria",34,31.09674,11,9,"Motorcycle/motor",,0,2015,1,3500,,,"Yes",1,4250,,.12206381,.1220638,828.2266,15.87292,2.267561,.2519512
"Western Equatoria",34,31.09674,11,9,"Bicycle",,0,2014,2,300,,,"Yes",1,400,,.04060447,.0406045,37.5798,.7202151,.1028879,.011432
"Western Equatoria",34,31.09674,11,9,"Hoe, spade or axe","Yes",3,2006,10,35,,,"Yes",3,25,,.03789796,.1229538,14.70619,.2818434,.0402633,.0044737
"Western Equatoria",34,31.09674,11,9,"Mattress or bed","Yes",2,2012,4,200,,,"Yes",2,200,,.00497512,.0959599,64.22594,1.230887,.175841,.0195379
"Western Equatoria",34,31.09674,12,6,"Bicycle","Yes",1,2012,4,600,"SSP",4.45,"Yes",1,600,"SSP",.00497512,.0406045,56.3697,1.080323,.1543318,.025722
"Western Equatoria",34,31.09674,12,6,"Mobile phone",,0,2014,2,145,"SSP",4.66,"Yes",1,75,"SSP",.28438313,.2133638,24.95121,.4781888,.0683127,.0113854
"Western Equatoria",35,367.5794,1,4,"Mattress or bed","Yes",2,,3,200,"SSP",,"Yes",2,200,"SSP",.00497512,.0959599,64.22594,1.230887,.175841,.0439603
"Western Equatoria",35,367.5794,1,4,"Mosquito net",,0,2014,2,25,,,"Yes",4,20,,.1100227,.1100227,14.30407,.2741368,.0391624,.0097906
"Western Equatoria",35,367.5794,1,4,"Hoe, spade or axe","Yes",5,,2,22,,,"Yes",3,30,,.12295382,.1229538,17.64742,.3382121,.048316,.012079
"Western Equatoria",35,367.5794,1,4,"Bicycle","Yes",2,2013,3,1000,"SSP",4.27,"Yes",2,400,,.2668594,.0406045,75.15959,1.44043,.2057758,.0514439
"Western Equatoria",35,367.5794,2,5,"Hoe, spade or axe",,,,2,30,,,"Yes",4,30,,.00497512,.1229538,23.5299,.4509495,.0644214,.0128843
"Western Equatoria",35,367.5794,2,5,"Mattress or bed","Yes",3,2011,5,75,"SSP",3.55,"Yes",3,150,,.0959599,.0959599,72.25419,1.384748,.1978212,.0395642
"Western Equatoria",35,367.5794,2,5,"Bicycle","Yes",1,2010,6,275,"SSP",2.31,"Yes",1,300,,.04060447,.0406045,28.18485,.5401614,.0771659,.0154332
"Western Equatoria",35,367.5794,3,2,"Mosquito net",,0,2014,2,25,,,"Yes",2,20,,.1100227,.1100227,7.152034,.1370684,.0195812,.0097906
"Western Equatoria",35,367.5794,3,2,"Mattress or bed","Yes",2,2010,6,200,"SSP",2.31,"Yes",2,200,"SSP",.00497512,.0959599,64.22594,1.230887,.175841,.0879205
"Western Equatoria",35,367.5794,3,2,"Bicycle","Yes",1,2008,8,300,,,"Yes",1,300,,.00497512,.0406045,28.18485,.5401614,.0771659,.038583
"Western Equatoria",35,367.5794,3,2,"Hoe, spade or axe","Yes",3,2010,6,15,"SSP",2.31,"Yes",3,25,,.12295382,.1229538,14.70619,.2818434,.0402633,.0201317
"Western Equatoria",35,367.5794,4,1,"Mattress or bed","Yes",1,2012,4,100,"SSP",4.45,"Yes",1,200,,.0959599,.0959599,32.11297,.6154437,.0879205,.0879205
"Western Equatoria",35,367.5794,4,1,"Hoe, spade or axe","Yes",1,2013,3,15,"SSP",4.27,"Yes",1,20,,.12295382,.1229538,3.92165,.0751582,.0107369,.0107369
"Western Equatoria",35,367.5794,4,1,"Bicycle",,,2014,2,200,"SSP",4.66,"Yes",1,400,,.04060447,.0406045,37.5798,.7202151,.1028879,.1028879
"Western Equatoria",35,367.5794,4,1,"Mosquito net",,0,2014,2,25,,,"Yes",1,20,,.1100227,.1100227,3.576017,.0685342,.0097906,.0097906
"Western Equatoria",35,367.5794,5,10,"Mattress or bed",,,,3,200,,,"Yes",6,200,,.00497512,.0959599,192.6778,3.692662,.5275232,.0527523
"Western Equatoria",35,367.5794,5,10,"Hoe, spade or axe",,,2011,5,30,,,"Yes",6,37.5,,.12295382,.1229538,44.11856,.8455303,.12079,.012079
"Western Equatoria",35,367.5794,5,10,"Mosquito net",,,2014,2,25,,,"Yes",6,20,,.1100227,.1100227,21.4561,.4112052,.0587436,.0058744
"Western Equatoria",35,367.5794,6,2,"Mattress or bed","Yes",2,2012,4,85,"SSP",4.45,"Yes",2,200,,.0959599,.0959599,64.22594,1.230887,.175841,.0879205
"Western Equatoria",35,367.5794,6,2,"Hoe, spade or axe","Yes",7,2011,5,70,"SSP",3.55,"Yes",7,37.5,,.1217451,.1229538,51.47166,.986452,.1409217,.0704609
"Western Equatoria",35,367.5794,6,2,"Bicycle",,0,2014,2,300,"SSP",4.66,"Yes",1,400,,.04060447,.0406045,37.5798,.7202151,.1028879,.0514439
"Western Equatoria",35,367.5794,6,2,"Mosquito net",,0,2014,2,25,,,"Yes",6,20,,.1100227,.1100227,21.4561,.4112052,.0587436,.0293718
"Western Equatoria",35,367.5794,7,2,"Mosquito net",,0,2015,1,25,,,"Yes",1,35,,.11002269,.1100227,6.258029,.1199349,.0171336,.0085668
"Western Equatoria",35,367.5794,7,2,"Hoe, spade or axe","Yes",2,2012,4,25,,,"Yes",2,25,,.00497512,.1229538,9.804125,.1878956,.0268422,.0134211
"Western Equatoria",35,367.5794,7,2,"Mattress or bed","Yes",1,,3,150,,,"Yes",1,200,,.0959599,.0959599,32.11297,.6154437,.0879205,.0439603
"Western Equatoria",35,367.5794,8,11,"Hoe, spade or axe","Yes",7,2011,5,10,"SSP",3.55,"Yes",5,50,"SSP",.12295382,.1229538,39.2165,.7515824,.1073689,.0097608
"Western Equatoria",35,367.5794,8,11,"Mobile phone","Yes",1,,2,150,,,"Yes",1,90,,.22925705,.2133638,29.94145,.5738266,.0819752,.0074523
"Western Equatoria",35,367.5794,8,11,"Mattress or bed","Yes",1,2011,5,200,"SSP",3.55,"Yes",1,150,,.06060944,.0959599,24.08473,.4615828,.0659404,.0059946
"Western Equatoria",35,367.5794,8,11,"Bicycle","Yes",1,,5,300,,,"Yes",1,250,,.04060447,.0406045,23.48737,.4501345,.0643049,.0058459
"Western Equatoria",35,367.5794,9,6,"Hoe, spade or axe","Yes",1,1999,17,5,"SSP",2515.97,"Yes",1,25,,.12295382,.1229538,4.902062,.0939478,.0134211,.0022369
"Western Equatoria",35,367.5794,9,6,"Mattress or bed","Yes",1,1999,17,56.81223,"UGX",2515.97,"Yes",1,100,,.0959599,.0959599,16.05649,.3077219,.0439603,.0073267
"Western Equatoria",35,367.5794,9,6,"Mosquito net",,0,2014,2,25,"Gift",,"Yes",3,20,,.1100227,.1100227,10.72805,.2056026,.0293718,.0048953
"Western Equatoria",35,367.5794,10,1,"Mattress or bed","Yes",1,2010,6,100,"SSP",2.31,"Yes",1,200,,.0959599,.0959599,32.11297,.6154437,.0879205,.0879205
"Western Equatoria",35,367.5794,10,1,"Hoe, spade or axe","Yes",1,,2,22,,,"Yes",1,30,,.12295382,.1229538,5.882475,.1127374,.0161053,.0161053
"Western Equatoria",35,367.5794,10,1,"Mosquito net",,0,2014,2,25,,,"Yes",1,20,,.1100227,.1100227,3.576017,.0685342,.0097906,.0097906
"Western Equatoria",35,367.5794,11,1,"Hoe, spade or axe","Yes",4,,2,22,,,"Yes",2,30,,.12295382,.1229538,11.76495,.2254747,.0322107,.0322107
"Western Equatoria",35,367.5794,12,7,"Radio or transistor","Yes",1,2012,4,80,"SSP",4.45,"Yes",1,50,,.11528388,.1715889,13.29409,.2547807,.0363972,.0051996
"Western Equatoria",35,367.5794,12,7,"Bicycle","Yes",2,2000,16,115,"SSP",257.14,"Yes",2,750,,.04060447,.0406045,140.9242,2.700807,.3858295,.0551185
"Western Equatoria",35,367.5794,12,7,"Mattress or bed","Yes",4,2009,7,200,,,"Yes",4,130,,.06436324,.0959599,83.49373,1.600154,.2285934,.0326562
"Western Equatoria",36,133.0502,1,2,"Mattress or bed","Yes",3,2014,2,50,"SSP",4.66,"Yes",1,200,,.0959599,.0959599,32.11297,.6154437,.0879205,.0439603
"Western Equatoria",36,133.0502,1,2,"Hoe, spade or axe","Yes",5,2014,2,45,"SSP",4.66,"Yes",1,60,"SSP",.12295382,.1229538,11.76495,.2254747,.0322107,.0161053
"Western Equatoria",36,133.0502,2,3,"Mosquito net","Yes",1,2013,3,15,"SSP",4.27,"Yes",1,7,"SSP",.22820339,.1100227,1.251606,.023987,.0034267,.0011422
"Western Equatoria",36,133.0502,2,3,"Mattress or bed",,0,2014,2,200,"SSP",4.66,"Yes",1,200,"SSP",.00497512,.0959599,32.11297,.6154437,.0879205,.0293068
"Western Equatoria",36,133.0502,2,3,"Hoe, spade or axe","Yes",2,2009,7,30,"SSP",2.32,"Yes",2,10,,.14950109,.1229538,3.92165,.0751582,.0107369,.003579
"Western Equatoria",36,133.0502,3,3,"Mattress or bed","Yes",3,2012,4,600,"SSP",4.45,"Yes",3,200,,.24394459,.0959599,96.33892,1.846331,.2637616,.0879205
"Western Equatoria",36,133.0502,3,3,"Mosquito net",,,2015,1,125,"SSP",9.91,"Yes",5,25,"SSP",.11002269,.1100227,29.50214,.5654072,.0807725,.0269242
"Western Equatoria",36,133.0502,3,3,"Radio or transistor","Yes",1,2012,4,95,"SSP",4.45,"Yes",1,150,"SSP",.17158885,.1715889,39.88227,.764342,.1091917,.0363972
"Western Equatoria",36,133.0502,3,3,"Bicycle","Yes",2,2000,16,450,"SSP",257.14,"Yes",2,800,"SSP",.04060447,.0406045,145.6217,2.790834,.3986906,.1328969
"Western Equatoria",36,133.0502,3,3,"Hoe, spade or axe","Yes",3,2014,2,175,"SSP",4.66,"Yes",5,25,"SSP",.62391595,.1229538,28.43196,.5448973,.0778425,.0259475
"Western Equatoria",36,133.0502,4,5,"Hoe, spade or axe","Yes",2,2014,2,100,"SSP",4.66,"Yes",6,35,"SSP",.41133534,.1229538,36.27526,.6952137,.0993163,.0198633
"Western Equatoria",36,133.0502,4,5,"Mosquito net","Yes",2,2013,3,100,"SSP",4.27,"Yes",4,25,"SSP",.37317361,.1100227,20.5621,.3940716,.0562959,.0112592
"Western Equatoria",36,133.0502,4,5,"Radio or transistor","Yes",1,2013,3,180,"SSP",4.27,"Yes",1,75,,.25681513,.1715889,19.94114,.382171,.0545959,.0109192
"Western Equatoria",36,133.0502,4,5,"Mattress or bed","Yes",3,2009,7,280,"SSP",2.32,"Yes",3,130,,.10827315,.0959599,62.6203,1.200115,.171445,.034289
"Western Equatoria",36,133.0502,5,10,"Bicycle",,0,2015,1,1200,"SSP",9.91,"Yes",1,1200,"SSP",.00497512,.0406045,112.7394,2.160645,.3086636,.0308664
"Western Equatoria",36,133.0502,5,10,"Mattress or bed","Yes",2,2014,2,250,"SSP",4.66,"Yes",2,350,"SSP",.0959599,.0959599,88.31068,1.69247,.2417815,.0241781
"Western Equatoria",36,133.0502,5,10,"Hoe, spade or axe","Yes",7,2014,2,25,"SSP",4.66,"Yes",7,20,,.1100227,.1229538,39.2165,.7515824,.1073689,.0107369
"Western Equatoria",36,133.0502,6,8,"Mosquito net","Yes",2,2014,2,30,,,"Yes",5,20,,.18756559,.1100227,17.88008,.342671,.048953,.0061191
"Western Equatoria",36,133.0502,6,8,"Bicycle","Yes",1,2010,6,200,"SSP",2.31,"Yes",1,300,,.04060447,.0406045,28.18485,.5401614,.0771659,.0096457
"Western Equatoria",36,133.0502,6,8,"Mattress or bed","Yes",3,2012,4,375,"SSP",4.45,"Yes",3,200,,.1496776,.0959599,96.33892,1.846331,.2637616,.0329702
"Western Equatoria",36,133.0502,6,8,"Hoe, spade or axe",,,2014,2,30,,,"Yes",6,20,,.18756559,.1229538,33.33402,.6388451,.0912636,.0114079
"Western Equatoria",36,133.0502,7,6,"Hoe, spade or axe","Yes",2,,2,22,,,"Yes",2,30,,.12295382,.1229538,11.76495,.2254747,.0322107,.0053684
"Western Equatoria",36,133.0502,8,2,"Hoe, spade or axe","Yes",2,,2,10,"SSP",,"Yes",3,45,"SSP",.12295382,.1229538,20.58866,.3945808,.0563687,.0281843
"Western Equatoria",36,133.0502,9,2,"Bicycle","Yes",1,2013,3,650,"SSP",4.27,"Yes",1,400,,.153651,.0406045,37.5798,.7202151,.1028879,.0514439
"Western Equatoria",36,133.0502,9,2,"Mattress or bed",,0,2014,2,150,"SSP",4.66,"Yes",2,100,"SSP",.18756559,.0959599,48.16946,.9231656,.1318808,.0659404
"Western Equatoria",36,133.0502,9,2,"Mosquito net",,0,2014,2,25,"Gift",,"Yes",2,20,,.1100227,.1100227,7.152034,.1370684,.0195812,.0097906
"Western Equatoria",36,133.0502,9,2,"Hoe, spade or axe","Yes",3,2013,3,25,,,"Yes",3,20,,.07630073,.1229538,11.76495,.2254747,.0322107,.0161053
"Western Equatoria",36,133.0502,10,1,"Hoe, spade or axe","Yes",1,2012,4,25,,,"Yes",1,25,,.00497512,.1229538,4.902062,.0939478,.0134211,.0134211
"Western Equatoria",36,133.0502,11,1,"Hoe, spade or axe","Yes",1,,2,22,,,"Yes",1,30,,.12295382,.1229538,5.882475,.1127374,.0161053,.0161053
"Western Equatoria",36,133.0502,12,1,"Hoe, spade or axe","Yes",2,,2,22,,,"Yes",2,30,,.12295382,.1229538,11.76495,.2254747,.0322107,.0322107
"Western Equatoria",37,321.218,1,8,"Hoe, spade or axe",,0,2014,2,30,,,"Yes",4,20,,.18756559,.1229538,21.56907,.4133703,.0590529,.0073816
"Western Equatoria",37,321.218,1,8,"Bicycle","Yes",2,2014,2,350,"SSP",4.66,"Yes",3,400,"SSP",.04060447,.0406045,112.7394,2.160645,.3086636,.038583
"Western Equatoria",37,321.218,1,8,"Radio or transistor",,0,2014,2,100,,,"Yes",1,50,,.29641116,.1715889,13.29409,.2547807,.0363972,.0045497
"Western Equatoria",37,321.218,1,8,"Mattress or bed","Yes",2,2014,2,120,"SSP",4.66,"Yes",3,200,,.0959599,.0959599,96.33892,1.846331,.2637616,.0329702
"Western Equatoria",37,321.218,1,8,"Mosquito net",,0,2014,2,25,,,"Yes",4,20,,.1100227,.1100227,14.30407,.2741368,.0391624,.0048953
"Western Equatoria",37,321.218,1,8,"Mobile phone",,0,2015,1,120,"SSP",9.91,"Yes",2,100.5,,.16666667,.2133638,66.86925,1.281546,.183078,.0228848
"Western Equatoria",37,321.218,2,3,"Mosquito net",,,2014,2,25,,,"Yes",3,20,,.1100227,.1100227,10.72805,.2056026,.0293718,.0097906
"Western Equatoria",37,321.218,2,3,"Bicycle","Yes",1,2006,10,200,"SSP",219.11,"Yes",1,250,"SSP",.04060447,.0406045,23.48737,.4501345,.0643049,.021435
"Western Equatoria",37,321.218,2,3,"Hoe, spade or axe","Yes",3,,2,17,"SSP",,"Yes",3,30,,.12295382,.1229538,17.64742,.3382121,.048316,.0161053
"Western Equatoria",37,321.218,2,3,"Mattress or bed","Yes",2,2005,11,95,"SSP",246.93,"Yes",2,250,,.0959599,.0959599,80.28243,1.538609,.2198013,.0732671
"Western Equatoria",37,321.218,2,3,"Radio or transistor","Yes",1,2006,10,250,"SSP",219.11,"Yes",1,60,,.13730941,.1715889,15.95291,.3057368,.0436767,.0145589
"Western Equatoria",37,321.218,3,1,"Hoe, spade or axe","Yes",1,2013,3,20,"SSP",4.27,"Yes",2,35,"SSP",.12295382,.1229538,10.78454,.2066852,.0295265,.0295265
"Western Equatoria",37,321.218,4,4,"Mosquito net",,0,2014,2,25,,,"Yes",3,20,,.1100227,.1100227,10.72805,.2056026,.0293718,.0073429
"Western Equatoria",37,321.218,4,4,"Hoe, spade or axe","Yes",3,,2,22,,,"Yes",3,30,,.12295382,.1229538,17.64742,.3382121,.048316,.012079
"Western Equatoria",37,321.218,4,4,"Bicycle","Yes",2,2000,16,19.37867,"UGX",257.14,"Yes",2,750,,.04060447,.0406045,140.9242,2.700807,.3858295,.0964574
"Western Equatoria",37,321.218,4,4,"Mattress or bed","Yes",3,,3,150,,,"Yes",3,200,,.0959599,.0959599,96.33892,1.846331,.2637616,.0659404
"Western Equatoria",37,321.218,5,12,"Bicycle","Yes",2,1989,27,50,"UGX",,"Yes",2,250,,.04060447,.0406045,46.97475,.9002689,.1286099,.0107175
"Western Equatoria",37,321.218,5,12,"Mattress or bed",,,2008,8,380,"SSP",2.11,"Yes",4,200,,.0816891,.0959599,128.4519,2.461775,.3516821,.0293068
"Western Equatoria",37,321.218,5,12,"Mosquito net",,0,2014,2,25,,,"Yes",4,20,,.1100227,.1100227,14.30407,.2741368,.0391624,.0032635
"Western Equatoria",37,321.218,5,12,"Hoe, spade or axe","Yes",7,2000,16,45,,,"Yes",7,50,,.12295382,.1229538,68.62888,1.315269,.1878956,.015658
"Western Equatoria",37,321.218,5,12,"Mobile phone","Yes",2,2008,8,250,,,"Yes",2,150,,.06652467,.2133638,99.80484,1.912755,.2732508,.0227709
"Western Equatoria",37,321.218,6,5,"Mobile phone","Yes",2,2012,4,150,"SSP",4.45,"Yes",2,60,"SSP",.20868584,.2133638,72.52486,1.389936,.1985622,.0397124
"Western Equatoria",37,321.218,6,5,"Mattress or bed","Yes",3,2014,2,200,"SSP",4.66,"Yes",4,200,"SSP",.00497512,.0959599,128.4519,2.461775,.3516821,.0703364
"Western Equatoria",37,321.218,6,5,"Bicycle","Yes",1,2012,4,350,"SSP",4.45,"Yes",1,500,"SSP",.04060447,.0406045,46.97475,.9002689,.1286099,.025722
"Western Equatoria",37,321.218,6,5,"Radio or transistor",,0,2014,2,60,"SSP",4.66,"Yes",1,60,"SSP",.00497512,.1715889,15.95291,.3057368,.0436767,.0087353
"Western Equatoria",37,321.218,6,5,"Mosquito net",,0,2014,2,25,,,"Yes",4,20,,.1100227,.1100227,14.30407,.2741368,.0391624,.0078325
"Western Equatoria",37,321.218,6,5,"Hoe, spade or axe","Yes",2,2012,4,20,"SSP",4.45,"Yes",2,25,,.12295382,.1229538,9.804125,.1878956,.0268422,.0053684
"Western Equatoria",37,321.218,7,3,"Mattress or bed","Yes",4,2011,5,120,"SSP",3.55,"Yes",1,150,,.0959599,.0959599,24.08473,.4615828,.0659404,.0219801
"Western Equatoria",37,321.218,7,3,"Mosquito net",,0,2014,2,25,,,"Yes",2,20,,.1100227,.1100227,7.152034,.1370684,.0195812,.0065271
"Western Equatoria",37,321.218,7,3,"Hoe, spade or axe","Yes",7,2014,2,10,"SSP",4.66,"Yes",1,10,"SSP",.00497512,.1229538,1.960825,.0375791,.0053684,.0017895
"Western Equatoria",37,321.218,8,1,"Mosquito net",,,2014,2,25,,,"Yes",1,20,,.1100227,.1100227,3.576017,.0685342,.0097906,.0097906
"Western Equatoria",37,321.218,8,1,"Hoe, spade or axe","Yes",2,2012,4,25,,,"Yes",2,25,,.00497512,.1229538,9.804125,.1878956,.0268422,.0268422
