state,ea,hh,weight,hhweight,year,plinePPP,poor,tc_imp,wave,accesibility,night_lights,population
LAKES,1,1,19.79653931,118.7792358,2015,8.712560654,1,5.341518402,1,5,0.057415109,185.5
LAKES,1,2,19.79653931,138.5757751,2015,8.712560654,0,13.32833862,1,5,0.057415109,185.5
LAKES,1,3,19.79653931,138.5757751,2016,8.712560654,1,1.493238688,2,5.5,0.057727747,229
LAKES,1,3,19.79653931,59.38961792,2015,8.712560654,0,13.30968571,1,5,0.057415109,185.5
LAKES,1,4,19.79653931,257.355011,2016,8.712560654,0,17.47054291,2,5.5,0.057727747,229
LAKES,1,4,19.79653931,237.5584717,2015,8.712560654,0,17.75570488,1,5,0.057415109,185.5
LAKES,1,5,19.79653931,79.18615723,2015,8.712560654,1,6.171425343,1,5,0.057415109,185.5
LAKES,1,6,19.79653931,79.18615723,2015,8.712560654,0,23.72995949,1,5,0.057415109,185.5
LAKES,1,7,19.79653931,118.7792358,2015,8.712560654,0,8.240678787,1,5,0.057415109,185.5
LAKES,1,7,19.79653931,118.7792358,2016,8.712560654,0,10.86356449,2,5.5,0.057727747,229
LAKES,1,8,19.79653931,98.98269653,2016,8.712560654,0,17.0006752,2,5.5,0.057727747,229
LAKES,1,8,19.79653931,98.98269653,2015,8.712560654,0,13.64571762,1,5,0.057415109,185.5
LAKES,1,9,19.79653931,158.3723145,2015,8.712560654,0,10.28607559,1,5,0.057415109,185.5
LAKES,1,10,19.79653931,118.7792358,2016,8.712560654,0,30.86448479,2,5.5,0.057727747,229
LAKES,1,10,19.79653931,138.5757751,2015,8.712560654,0,13.77441883,1,5,0.057415109,185.5
LAKES,1,11,19.79653931,138.5757751,2016,8.712560654,0,18.17126846,2,5.5,0.057727747,229
LAKES,1,11,19.79653931,197.9653931,2015,8.712560654,0,9.119982719,1,5,0.057415109,185.5
LAKES,1,12,19.79653931,39.59307861,2015,8.712560654,0,39.78636932,1,5,0.057415109,185.5
LAKES,1,13,14.66003513,87.96021271,2016,8.712560654,0,11.40541363,2,5.5,0.057727747,229
LAKES,1,14,14.66003513,351.8408508,2016,8.712560654,0,10.23405838,2,5.5,0.057727747,229
LAKES,1,15,14.66003513,161.2603912,2016,8.712560654,0,14.30908012,2,5.5,0.057727747,229
LAKES,1,16,14.66003513,161.2603912,2016,8.712560654,1,3.378859997,2,5.5,0.057727747,229
LAKES,1,17,14.66003513,87.96021271,2016,8.712560654,0,22.55671692,2,5.5,0.057727747,229
LAKES,4,1,124.1402969,993.1223755,2016,8.712560654,1,4.269169331,2,6,0.054357078,217
LAKES,4,1,124.1402969,744.8417969,2015,8.712560654,1,1.659186125,1,6,0.055610064,173
LAKES,4,2,124.1402969,1489.683594,2016,8.712560654,1,6.47056675,2,6,0.054357078,217
LAKES,4,2,124.1402969,1862.104492,2015,8.712560654,1,7.017327785,1,6,0.055610064,173
LAKES,4,3,124.1402969,868.9820557,2015,8.712560654,0,12.50020218,1,6,0.055610064,173
LAKES,4,3,124.1402969,868.9820557,2016,8.712560654,1,2.840160131,2,6,0.054357078,217
LAKES,4,4,124.1402969,620.7014771,2015,8.712560654,0,11.83663559,1,6,0.055610064,173
LAKES,4,5,124.1402969,868.9820557,2016,8.712560654,1,5.886372089,2,6,0.054357078,217
LAKES,4,5,124.1402969,744.8417969,2015,8.712560654,0,9.733325005,1,6,0.055610064,173
LAKES,4,6,124.1402969,620.7014771,2016,8.712560654,0,13.25672626,2,6,0.054357078,217
LAKES,4,6,124.1402969,620.7014771,2015,8.712560654,0,32.67538071,1,6,0.055610064,173
LAKES,4,7,124.1402969,1241.402954,2015,8.712560654,0,18.77336121,1,6,0.055610064,173
LAKES,4,7,124.1402969,1241.402954,2016,8.712560654,1,4.270484924,2,6,0.054357078,217
LAKES,4,8,124.1402969,1117.262695,2016,8.712560654,1,7.555952549,2,6,0.054357078,217
LAKES,4,8,124.1402969,1241.402954,2015,8.712560654,0,8.271897316,1,6,0.055610064,173
LAKES,4,9,124.1402969,620.7014771,2015,8.712560654,0,16.16876793,1,6,0.055610064,173
LAKES,4,10,124.1402969,993.1223755,2015,8.712560654,1,6.769171715,1,6,0.055610064,173
LAKES,4,11,124.1402969,993.1223755,2016,8.712560654,1,3.37274766,2,6,0.054357078,217
LAKES,4,11,124.1402969,1489.683594,2015,8.712560654,0,22.65291214,1,6,0.055610064,173
LAKES,4,12,124.1402969,993.1223755,2016,8.712560654,0,15.4983902,2,6,0.054357078,217
LAKES,4,12,124.1402969,993.1223755,2015,8.712560654,0,32.14049149,1,6,0.055610064,173
LAKES,4,13,91.9302597,919.3026123,2016,8.712560654,1,3.328921556,2,6,0.054357078,217
LAKES,4,14,91.9302597,827.3723145,2016,8.712560654,1,6.068120956,2,6,0.054357078,217
LAKES,4,15,91.9302597,459.6513062,2016,8.712560654,0,9.818694115,2,6,0.054357078,217
LAKES,8,1,33.37271118,166.8635559,2015,8.712560654,0,8.214051247,1,5.5,0.052527711,173
LAKES,8,1,33.37271118,100.1181335,2016,8.712560654,0,15.14074612,2,5.5,0.052708875,217
LAKES,8,2,33.37271118,233.6089783,2016,8.712560654,1,4.073950768,2,5.5,0.052708875,217
LAKES,8,2,33.37271118,200.2362671,2015,8.712560654,0,11.92277908,1,5.5,0.052527711,173
LAKES,8,3,33.37271118,467.2179565,2015,8.712560654,1,3.842304707,1,5.5,0.052527711,173
LAKES,8,3,33.37271118,233.6089783,2016,8.712560654,1,5.669677734,2,5.5,0.052708875,217
LAKES,8,4,33.37271118,300.3544006,2015,8.712560654,1,3.645145893,1,5.5,0.052527711,173
LAKES,8,5,33.37271118,233.6089783,2015,8.712560654,0,9.829589844,1,5.5,0.052527711,173
LAKES,8,5,33.37271118,233.6089783,2016,8.712560654,0,8.797707558,2,5.5,0.052708875,217
LAKES,8,6,33.37271118,400.4725342,2015,8.712560654,1,8.039059639,1,5.5,0.052527711,173
LAKES,8,6,33.37271118,233.6089783,2016,8.712560654,0,21.05082512,2,5.5,0.052708875,217
LAKES,8,7,33.37271118,233.6089783,2015,8.712560654,0,13.67681694,1,5.5,0.052527711,173
LAKES,8,7,33.37271118,233.6089783,2016,8.712560654,0,19.26382446,2,5.5,0.052708875,217
LAKES,8,8,33.37271118,200.2362671,2015,8.712560654,1,2.744056463,1,5.5,0.052527711,173
LAKES,8,9,33.37271118,133.4908447,2015,8.712560654,1,2.446390152,1,5.5,0.052527711,173
LAKES,8,9,33.37271118,66.74542236,2016,8.712560654,0,19.36262703,2,5.5,0.052708875,217
LAKES,8,10,33.37271118,266.9816895,2016,8.712560654,1,6.117912292,2,5.5,0.052708875,217
LAKES,8,10,33.37271118,266.9816895,2015,8.712560654,0,10.51667118,1,5.5,0.052527711,173
LAKES,8,11,33.37271118,166.8635559,2015,8.712560654,0,9.57806778,1,5.5,0.052527711,173
LAKES,8,11,33.37271118,166.8635559,2016,8.712560654,0,12.33057117,2,5.5,0.052708875,217
LAKES,8,12,33.37271118,166.8635559,2015,8.712560654,1,4.009452343,1,5.5,0.052527711,173
LAKES,8,13,24.71367073,74.1410141,2016,8.712560654,0,14.74004078,2,5.5,0.052708875,217
LAKES,8,14,24.71367073,123.5683517,2016,8.712560654,1,4.398252487,2,5.5,0.052708875,217
LAKES,8,15,24.71367073,172.995697,2016,8.712560654,1,4.292325497,2,5.5,0.052708875,217
LAKES,12,1,37.8902092,416.7922974,2016,8.712560654,0,18.28310776,2,7,0.050256223,170.5
LAKES,12,1,37.8902092,341.0118713,2015,8.712560654,0,8.718154907,1,7,0.050145406,101
LAKES,12,2,37.8902092,151.5608368,2015,8.712560654,1,7.940591335,1,7,0.050145406,101
LAKES,12,2,37.8902092,341.0118713,2016,8.712560654,0,9.044436455,2,7,0.050256223,170.5
LAKES,12,3,37.8902092,227.3412476,2015,8.712560654,1,7.177641392,1,7,0.050145406,101
LAKES,12,3,37.8902092,227.3412476,2016,8.712560654,0,14.4141922,2,7,0.050256223,170.5
LAKES,12,4,37.8902092,265.2314758,2015,8.712560654,0,12.65957928,1,7,0.050145406,101
LAKES,12,4,37.8902092,416.7922974,2016,8.712560654,1,5.407093525,2,7,0.050256223,170.5
LAKES,12,5,37.8902092,303.1216736,2016,8.712560654,0,16.41943932,2,7,0.050256223,170.5
LAKES,12,5,37.8902092,378.9020996,2015,8.712560654,1,3.641674519,1,7,0.050145406,101
LAKES,12,6,37.8902092,151.5608368,2016,8.712560654,0,12.97096539,2,7,0.050256223,170.5
LAKES,12,6,37.8902092,189.4510498,2015,8.712560654,0,22.43803787,1,7,0.050145406,101
LAKES,12,7,37.8902092,606.2433472,2015,8.712560654,0,9.538964272,1,7,0.050145406,101
LAKES,12,7,37.8902092,227.3412476,2016,8.712560654,0,17.65338707,2,7,0.050256223,170.5
LAKES,12,8,37.8902092,492.5727234,2016,8.712560654,1,7.52617836,2,7,0.050256223,170.5
LAKES,12,8,37.8902092,492.5727234,2015,8.712560654,0,8.745368958,1,7,0.050145406,101
LAKES,12,9,37.8902092,378.9020996,2015,8.712560654,0,8.75188446,1,7,0.050145406,101
LAKES,12,10,37.8902092,378.9020996,2015,8.712560654,0,12.03004742,1,7,0.050145406,101
LAKES,12,10,37.8902092,416.7922974,2016,8.712560654,0,23.84201241,2,7,0.050256223,170.5
LAKES,12,11,37.8902092,341.0118713,2015,8.712560654,1,8.323628426,1,7,0.050145406,101
LAKES,12,11,37.8902092,378.9020996,2016,8.712560654,0,8.286747932,2,7,0.050256223,170.5
LAKES,12,12,37.8902092,341.0118713,2016,8.712560654,0,26.02255821,2,7,0.050256223,170.5
LAKES,12,12,37.8902092,341.0118713,2015,8.712560654,0,11.65075874,1,7,0.050145406,101
LAKES,12,13,57.26803589,629.9483643,2016,8.712560654,1,5.127685547,2,7,0.050256223,170.5
LAKES,21,1,50.16944504,250.847229,2015,8.712560654,0,29.04514122,1,6,0.057244051,194
LAKES,21,1,50.16944504,250.847229,2016,8.712560654,0,29.11706352,2,6,0.057244051,241
LAKES,21,2,50.16944504,752.541687,2016,8.712560654,1,7.175038815,2,6,0.057244051,241
LAKES,21,2,50.16944504,802.7111206,2015,8.712560654,1,2.664492369,1,6,0.057244051,194
LAKES,21,3,50.16944504,501.694458,2016,8.712560654,1,4.952065468,2,6,0.057244051,241
LAKES,21,3,50.16944504,200.6777802,2015,8.712560654,1,6.976840973,1,6,0.057244051,194
LAKES,21,4,50.16944504,401.3555603,2015,8.712560654,0,17.61577225,1,6,0.057244051,194
LAKES,21,4,50.16944504,451.5249939,2016,8.712560654,0,8.844779968,2,6,0.057244051,241
LAKES,21,5,50.16944504,551.8638916,2016,8.712560654,0,15.04898453,2,6,0.057244051,241
LAKES,21,5,50.16944504,802.7111206,2015,8.712560654,0,12.7866354,1,6,0.057244051,194
LAKES,21,6,50.16944504,551.8638916,2015,8.712560654,1,4.95057106,1,6,0.057244051,194
LAKES,21,6,50.16944504,501.694458,2016,8.712560654,1,1.087572455,2,6,0.057244051,241
LAKES,21,7,50.16944504,501.694458,2015,8.712560654,0,26.0653286,1,6,0.057244051,194
LAKES,21,7,50.16944504,451.5249939,2016,8.712560654,0,33.01809311,2,6,0.057244051,241
LAKES,21,8,50.16944504,652.2027588,2015,8.712560654,0,15.41433811,1,6,0.057244051,194
LAKES,21,8,50.16944504,200.6777802,2016,8.712560654,0,28.47214127,2,6,0.057244051,241
LAKES,21,9,50.16944504,250.847229,2016,8.712560654,0,10.65213299,2,6,0.057244051,241
LAKES,21,9,50.16944504,301.0166626,2015,8.712560654,1,6.393475056,1,6,0.057244051,194
LAKES,21,10,50.16944504,451.5249939,2016,8.712560654,1,4.131039619,2,6,0.057244051,241
LAKES,21,10,50.16944504,401.3555603,2015,8.712560654,1,6.634746075,1,6,0.057244051,194
LAKES,21,11,50.16944504,401.3555603,2016,8.712560654,0,14.30876064,2,6,0.057244051,241
LAKES,21,11,50.16944504,401.3555603,2015,8.712560654,0,9.306146622,1,6,0.057244051,194
LAKES,21,12,50.16944504,551.8638916,2015,8.712560654,0,8.983306885,1,6,0.057244051,194
LAKES,21,12,50.16944504,602.0333252,2016,8.712560654,0,15.43126202,2,6,0.057244051,241
LAKES,23,1,66.44851685,332.2425842,2015,8.712560654,1,4.055412769,1,6,0.05721923,133
LAKES,23,2,66.44851685,797.3822021,2015,8.712560654,1,7.308442593,1,6,0.05721923,133
LAKES,23,3,66.44851685,1063.17627,2015,8.712560654,0,13.2456255,1,6,0.05721923,133
LAKES,23,4,66.44851685,465.1396179,2015,8.712560654,0,16.13820457,1,6,0.05721923,133
LAKES,23,5,66.44851685,531.5881348,2015,8.712560654,0,13.89034462,1,6,0.05721923,133
LAKES,23,6,66.44851685,863.8306885,2015,8.712560654,1,6.670639992,1,6,0.05721923,133
LAKES,23,7,66.44851685,332.2425842,2015,8.712560654,1,2.535738945,1,6,0.05721923,133
LAKES,23,8,66.44851685,664.4851685,2015,8.712560654,1,5.677473068,1,6,0.05721923,133
LAKES,23,9,66.44851685,863.8306885,2015,8.712560654,0,14.74150848,1,6,0.05721923,133
LAKES,23,10,66.44851685,930.2792358,2015,8.712560654,1,2.961756229,1,6,0.05721923,133
LAKES,23,11,66.44851685,730.9337158,2015,8.712560654,0,8.834275246,1,6,0.05721923,133
LAKES,23,12,66.44851685,1196.073242,2015,8.712560654,1,4.650466442,1,6,0.05721923,133
LAKES,23,13,46.54206085,372.3364868,2016,8.712560654,0,9.882874489,2,6,0.05472634,159
LAKES,23,14,46.54206085,372.3364868,2016,8.712560654,0,15.19239044,2,6,0.05472634,159
LAKES,23,15,46.54206085,418.87854,2016,8.712560654,1,5.397986889,2,6,0.05472634,159
LAKES,23,16,46.54206085,139.6261902,2016,8.712560654,0,31.41986847,2,6,0.05472634,159
LAKES,23,17,46.54206085,651.5888672,2016,8.712560654,1,5.766607761,2,6,0.05472634,159
LAKES,23,18,46.54206085,325.7944336,2016,8.712560654,1,7.505549431,2,6,0.05472634,159
LAKES,23,19,46.54206085,325.7944336,2016,8.712560654,0,24.92008591,2,6,0.05472634,159
LAKES,23,20,46.54206085,279.2523804,2016,8.712560654,1,3.970923185,2,6,0.05472634,159
LAKES,23,21,46.54206085,511.962677,2016,8.712560654,0,10.36795712,2,6,0.05472634,159
LAKES,23,22,46.54206085,651.5888672,2016,8.712560654,1,4.534490585,2,6,0.05472634,159
LAKES,23,23,46.54206085,186.1682434,2016,8.712560654,1,6.111659527,2,6,0.05472634,159
LAKES,23,24,46.54206085,93.0841217,2016,8.712560654,0,55.05363464,2,6,0.05472634,159
LAKES,32,1,88.77844238,1509.233521,2016,8.712560654,1,4.186696529,2,7,0.051658452,171
LAKES,32,1,88.77844238,1509.233521,2015,8.712560654,0,13.61650848,1,7,0.051622771,128
LAKES,32,2,88.77844238,355.1137695,2015,8.712560654,0,72.22936249,1,7,0.051622771,128
LAKES,32,2,88.77844238,532.6706543,2016,8.712560654,0,9.368084908,2,7,0.051658452,171
LAKES,32,3,88.77844238,1065.341309,2016,8.712560654,1,7.15511322,2,7,0.051658452,171
LAKES,32,3,88.77844238,621.4490967,2015,8.712560654,1,4.040353775,1,7,0.051622771,128
LAKES,32,4,88.77844238,355.1137695,2016,8.712560654,1,3.808742762,2,7,0.051658452,171
LAKES,32,4,88.77844238,532.6706543,2015,8.712560654,0,15.21107769,1,7,0.051622771,128
LAKES,32,5,88.77844238,710.2275391,2016,8.712560654,1,7.894776821,2,7,0.051658452,171
LAKES,32,5,88.77844238,976.5628662,2015,8.712560654,1,2.583086967,1,7,0.051622771,128
LAKES,32,6,88.77844238,1331.676636,2016,8.712560654,0,16.89726639,2,7,0.051658452,171
LAKES,32,6,88.77844238,1420.455078,2015,8.712560654,0,14.15915775,1,7,0.051622771,128
LAKES,32,7,88.77844238,887.7844238,2015,8.712560654,0,45.35422516,1,7,0.051622771,128
LAKES,32,7,88.77844238,887.7844238,2016,8.712560654,0,9.296871185,2,7,0.051658452,171
LAKES,32,8,88.77844238,1065.341309,2015,8.712560654,1,8.168750763,1,7,0.051622771,128
LAKES,32,8,88.77844238,976.5628662,2016,8.712560654,0,20.93608284,2,7,0.051658452,171
LAKES,32,9,88.77844238,710.2275391,2016,8.712560654,1,7.912286282,2,7,0.051658452,171
LAKES,32,9,88.77844238,710.2275391,2015,8.712560654,0,17.50967598,1,7,0.051622771,128
LAKES,32,10,88.77844238,710.2275391,2015,8.712560654,0,46.35403061,1,7,0.051622771,128
LAKES,32,11,88.77844238,710.2275391,2015,8.712560654,1,3.700567007,1,7,0.051622771,128
LAKES,32,11,88.77844238,887.7844238,2016,8.712560654,1,6.161587715,2,7,0.051658452,171
LAKES,32,12,88.77844238,621.4490967,2015,8.712560654,0,12.61120319,1,7,0.051622771,128
LAKES,32,12,88.77844238,710.2275391,2016,8.712560654,1,3.597129822,2,7,0.051658452,171
LAKES,32,13,12.77481556,102.1985245,2016,8.712560654,0,21.93553162,2,7,0.051658452,171
LAKES,45,1,16.98627472,67.94509888,2015,8.712560654,0,9.406840324,1,5,0.054158047,138
LAKES,45,1,16.98627472,67.94509888,2016,8.712560654,0,14.17853451,2,5.5,0.053412236,189
LAKES,45,2,16.98627472,152.8764648,2015,8.712560654,0,11.41374493,1,5,0.054158047,138
LAKES,45,2,16.98627472,152.8764648,2016,8.712560654,1,2.337154627,2,5.5,0.053412236,189
LAKES,45,3,16.98627472,84.9313736,2016,8.712560654,1,6.413885593,2,5.5,0.053412236,189
LAKES,45,3,16.98627472,101.9176483,2015,8.712560654,1,4.815349579,1,5,0.054158047,138
LAKES,45,4,16.98627472,101.9176483,2015,8.712560654,1,5.27451086,1,5,0.054158047,138
LAKES,45,4,16.98627472,135.8901978,2016,8.712560654,1,6.439659119,2,5.5,0.053412236,189
LAKES,45,5,16.98627472,203.8352966,2015,8.712560654,0,16.76801491,1,5,0.054158047,138
LAKES,45,5,16.98627472,203.8352966,2016,8.712560654,0,10.17230988,2,5.5,0.053412236,189
LAKES,45,6,16.98627472,67.94509888,2016,8.712560654,0,15.40776443,2,5.5,0.053412236,189
LAKES,45,6,16.98627472,67.94509888,2015,8.712560654,0,8.325488091,1,5,0.054158047,138
LAKES,45,7,16.98627472,169.8627472,2015,8.712560654,1,7.541025639,1,5,0.054158047,138
LAKES,45,7,16.98627472,152.8764648,2016,8.712560654,1,5.253643513,2,5.5,0.053412236,189
LAKES,45,8,16.98627472,84.9313736,2015,8.712560654,1,5.81608057,1,5,0.054158047,138
LAKES,45,8,16.98627472,152.8764648,2016,8.712560654,1,7.950119495,2,5.5,0.053412236,189
LAKES,45,9,16.98627472,152.8764648,2015,8.712560654,0,10.21395588,1,5,0.054158047,138
LAKES,45,10,16.98627472,101.9176483,2015,8.712560654,0,8.580946922,1,5,0.054158047,138
LAKES,45,10,16.98627472,84.9313736,2016,8.712560654,1,3.075079679,2,5.5,0.053412236,189
LAKES,45,11,16.98627472,169.8627472,2015,8.712560654,0,11.02202511,1,5,0.054158047,138
LAKES,45,12,16.98627472,186.8490295,2015,8.712560654,0,10.68185997,1,5,0.054158047,138
LAKES,45,13,12.57893562,176.1051025,2016,8.712560654,0,10.6533947,2,5.5,0.053412236,189
LAKES,45,14,12.57893562,163.5261688,2016,8.712560654,0,12.85363293,2,5.5,0.053412236,189
LAKES,45,15,12.57893562,50.31574249,2016,8.712560654,0,11.87282944,2,5.5,0.053412236,189
LAKES,47,1,23.01223373,161.0856323,2016,8.712560654,0,9.423398972,2,5.5,0.053355657,168
LAKES,47,1,23.01223373,161.0856323,2015,8.712560654,1,6.813325405,1,5.5,0.053355657,107
LAKES,47,2,23.01223373,184.0978699,2015,8.712560654,0,12.32393169,1,5.5,0.053355657,107
LAKES,47,2,23.01223373,184.0978699,2016,8.712560654,1,7.183781624,2,5.5,0.053355657,168
LAKES,47,3,23.01223373,115.0611725,2015,8.712560654,0,14.64384747,1,5.5,0.053355657,107
LAKES,47,3,23.01223373,115.0611725,2016,8.712560654,0,8.334859848,2,5.5,0.053355657,168
LAKES,47,4,23.01223373,115.0611725,2015,8.712560654,1,7.140865803,1,5.5,0.053355657,107
LAKES,47,4,23.01223373,115.0611725,2016,8.712560654,1,5.56981039,2,5.5,0.053355657,168
LAKES,47,5,23.01223373,69.03669739,2016,8.712560654,1,7.271965504,2,5.5,0.053355657,168
LAKES,47,5,23.01223373,69.03669739,2015,8.712560654,0,26.75313568,1,5.5,0.053355657,107
LAKES,47,6,23.01223373,138.0733948,2015,8.712560654,0,9.439594269,1,5.5,0.053355657,107
LAKES,47,6,23.01223373,115.0611725,2016,8.712560654,1,7.186881065,2,5.5,0.053355657,168
LAKES,47,7,23.01223373,184.0978699,2015,8.712560654,1,7.278371811,1,5.5,0.053355657,107
LAKES,47,7,23.01223373,184.0978699,2016,8.712560654,0,8.695641518,2,5.5,0.053355657,168
LAKES,47,8,23.01223373,161.0856323,2015,8.712560654,1,8.20207119,1,5.5,0.053355657,107
LAKES,47,8,23.01223373,92.04893494,2016,8.712560654,0,12.99692249,2,5.5,0.053355657,168
LAKES,47,9,23.01223373,161.0856323,2015,8.712560654,1,5.083599091,1,5.5,0.053355657,107
LAKES,47,9,23.01223373,161.0856323,2016,8.712560654,0,9.457058907,2,5.5,0.053355657,168
LAKES,47,10,23.01223373,184.0978699,2015,8.712560654,1,5.668196201,1,5.5,0.053355657,107
LAKES,47,10,23.01223373,184.0978699,2016,8.712560654,1,5.018026829,2,5.5,0.053355657,168
LAKES,47,11,23.01223373,138.0733948,2015,8.712560654,0,15.73617172,1,5.5,0.053355657,107
LAKES,47,12,23.01223373,92.04893494,2016,8.712560654,0,22.69949722,2,5.5,0.053355657,168
LAKES,47,12,23.01223373,69.03669739,2015,8.712560654,0,24.11789703,1,5.5,0.053355657,107
LAKES,47,13,17.0413723,102.24823,2016,8.712560654,1,7.07867527,2,5.5,0.053355657,168
LAKES,49,1,58.23866272,349.4319763,2015,8.712560654,0,9.87434864,1,6,0.059822865,185.5
LAKES,49,1,58.23866272,349.4319763,2016,8.712560654,0,12.87849998,2,6,0.059822865,217
LAKES,49,2,58.23866272,116.4773254,2016,8.712560654,1,4.768401623,2,6,0.059822865,217
LAKES,49,2,58.23866272,116.4773254,2015,8.712560654,1,5.667562008,1,6,0.059822865,185.5
LAKES,49,3,58.23866272,524.1479492,2016,8.712560654,0,8.329957962,2,6,0.059822865,217
LAKES,49,3,58.23866272,465.9093018,2015,8.712560654,0,20.40146065,1,6,0.059822865,185.5
LAKES,49,4,58.23866272,407.6706543,2015,8.712560654,0,12.23008251,1,6,0.059822865,185.5
LAKES,49,4,58.23866272,524.1479492,2016,8.712560654,1,6.068844795,2,6,0.059822865,217
LAKES,49,5,58.23866272,465.9093018,2015,8.712560654,1,7.639493465,1,6,0.059822865,185.5
LAKES,49,5,58.23866272,582.3865967,2016,8.712560654,0,23.29194832,2,6,0.059822865,217
LAKES,49,6,58.23866272,349.4319763,2016,8.712560654,1,5.479228497,2,6,0.059822865,217
LAKES,49,6,58.23866272,291.1932983,2015,8.712560654,1,4.140934944,1,6,0.059822865,185.5
LAKES,49,7,58.23866272,1397.727905,2015,8.712560654,0,11.5222702,1,6,0.059822865,185.5
LAKES,49,7,58.23866272,1397.727905,2016,8.712560654,1,4.544491768,2,6,0.059822865,217
LAKES,49,8,58.23866272,582.3865967,2015,8.712560654,0,19.42511177,1,6,0.059822865,185.5
LAKES,49,9,58.23866272,582.3865967,2015,8.712560654,1,5.356574535,1,6,0.059822865,185.5
LAKES,49,9,58.23866272,291.1932983,2016,8.712560654,0,9.676511765,2,6,0.059822865,217
LAKES,49,10,58.23866272,582.3865967,2015,8.712560654,1,7.402023315,1,6,0.059822865,185.5
LAKES,49,10,58.23866272,291.1932983,2016,8.712560654,1,7.81502533,2,6,0.059822865,217
LAKES,49,11,58.23866272,349.4319763,2016,8.712560654,0,12.0250597,2,6,0.059822865,217
LAKES,49,11,58.23866272,465.9093018,2015,8.712560654,0,16.96421242,1,6,0.059822865,185.5
LAKES,49,12,58.23866272,407.6706543,2016,8.712560654,1,2.706851959,2,6,0.059822865,217
LAKES,49,12,58.23866272,407.6706543,2015,8.712560654,1,7.768361092,1,6,0.059822865,185.5
LAKES,49,13,43.1277771,474.4055481,2016,8.712560654,0,13.56233788,2,6,0.059822865,217
LAKES,51,1,43.1277771,258.7666626,2016,8.712560654,0,10.67426205,2,7,0.055671725,171
LAKES,51,2,43.1277771,603.7888794,2016,8.712560654,0,9.955021858,2,7,0.055671725,171
LAKES,51,3,43.1277771,431.277771,2016,8.712560654,0,10.75635815,2,7,0.055671725,171
LAKES,51,4,43.1277771,603.7888794,2016,8.712560654,1,6.32892561,2,7,0.055671725,171
LAKES,51,5,43.1277771,388.1499939,2016,8.712560654,1,7.166304588,2,7,0.055671725,171
LAKES,51,6,43.1277771,172.5111084,2016,8.712560654,1,5.62954092,2,7,0.055671725,171
LAKES,51,7,43.1277771,301.8944397,2016,8.712560654,1,7.41637516,2,7,0.055671725,171
LAKES,51,8,43.1277771,474.4055481,2016,8.712560654,0,13.8153162,2,7,0.055671725,171
LAKES,51,9,43.1277771,388.1499939,2016,8.712560654,1,4.411260605,2,7,0.055671725,171
LAKES,51,10,43.1277771,388.1499939,2016,8.712560654,1,4.646309853,2,7,0.055671725,171
LAKES,51,11,43.1277771,215.6388855,2016,8.712560654,1,5.912522316,2,7,0.055671725,171
LAKES,51,12,43.1277771,172.5111084,2016,8.712560654,0,11.9074955,2,7,0.055671725,171
LAKES,52,1,43.12778091,474.4055786,2016,8.712560654,1,3.67580986,2,14,0.04676332,117
LAKES,52,2,43.12778091,301.8944702,2016,8.712560654,1,3.449478149,2,14,0.04676332,117
