data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
5824752,729,SUD8691,8691,17-Dec-15,2015,1,Violence against civilians,Attack,Abala Ethnic Militia (Sudan),Pastoralists (Sudan),4,Civilians (Sudan),Farmers (Sudan),7,47,Northern Africa,Sudan,South Darfur,Gereida,,Gereida,11.2754,25.1403,2,Radio Dabanga,National,"Abala militia kill a farmer in Umbayoum, 10km east of Gereida.",1,1567462225,SDN
6732785,729,SUD8692,8692,17-Dec-15,2015,1,Violence against civilians,Attack,Abala Ethnic Militia (Sudan),,4,Civilians (Sudan),Farmers (Sudan); Military Forces of Sudan (1989-2019),7,47,Northern Africa,Sudan,North Darfur,Tawilla,,Shagera,13.5819,25.2266,1,Radio Dabanga,National,"Abala militia attack villagers in Shagera, North Darfur. 1 farmer killed. Army deployed.",1,1579554686,SDN
6869024,728,SSD2534,2534,15-Dec-15,2015,3,Explosions/Remote violence,Air/drone strike,Military Forces of Sudan (1989-2019),,8,Civilians (South Sudan),,7,78,Eastern Africa,South Sudan,Upper Nile,Maban,Khor Tombak,Khor Tombak,9.9917,33.6198,1,UNSG CAAC,Other,"In December 2015, three children were killed and maimed in air strikes by the Sudan Armed Forces on Khor Tumbak, Maban county, Unity State, South Sudan.",1,1581982140,SSD
6312283,728,SSD2533,2533,15-Dec-15,2015,3,Violence against civilians,Attack,Murle Ethnic Militia (South Sudan),,4,Civilians (South Sudan),Lou Nuer Ethnic Group (South Sudan),7,47,Eastern Africa,South Sudan,Jonglei,Duk,Duk Padiet,Duk Fadiat,7.7508,31.4087,2,Sudan Tribune,Regional,Suspected Murle cattle raiders killed 2 and injured a baby in Patuenoi in Duk in Dec 2015.,2,1572403783,SSD
6728040,729,SUD8688,8688,15-Dec-15,2015,1,Explosions/Remote violence,Air/drone strike,Military Forces of Sudan (1989-2019),,1,,,0,10,Northern Africa,Sudan,Central Darfur,Rokoro,,Fanga Suk,13.2756,24.6369,1,Radio Dabanga,National,SAF bomb Fanga. No casualties.,0,1579554670,SDN
6312356,728,SSD2532,2532,15-Dec-15,2015,3,Violence against civilians,Attack,Murle Ethnic Militia (South Sudan),,4,Civilians (South Sudan),,7,47,Eastern Africa,South Sudan,Upper Nile,Luakpiny/Nasir,Luakpiny,Bukteng,8.3719,33.1637,1,Sudan Tribune,Regional,"Murle attack on Bukteng. 19 killed, 8 abducted.",19,1572403783,SSD
6270395,728,SSD2530,2530,15-Dec-15,2015,3,Violence against civilians,Attack,Military Forces of South Sudan (2011-),,1,Civilians (South Sudan),,7,17,Eastern Africa,South Sudan,Western Bahr el Ghazal,Wau,Udici,Ngurumba,7.6987,27.8006,1,HRW,Other,"Military attack villages surrounding Wau including Khorganda, Moimoi and Ngumba. Witnesses said soldiers attacked, burned, and looted houses and killed civilians.",10,1572403722,SSD
6249180,728,SSD2528,2528,15-Dec-15,2015,3,Violence against civilians,Attack,Military Forces of South Sudan (2011-),,1,Civilians (South Sudan),Women (South Sudan),7,17,Eastern Africa,South Sudan,Unity,Leer,Gandor,Gandor,8.3513,30.1444,1,Amnesty International,Other,An elderly woman from Kuerlel village in Gandor payam is non-fatally shot by SPLA soldiers during security sweeps in December (exact date not mentioned).,0,1572403696,SSD
5827306,729,SUD8689,8689,15-Dec-15,2015,3,Protests,Peaceful protest,Protesters (Sudan),,6,,,0,60,Northern Africa,Sudan,East Darfur,Adila,,Al Mazroub,11.5789,26.9764,1,Radio Dabanga,National,Protests in December against costs of living and price of bread.,0,1567462228,SDN
6270189,728,SSD2531,2531,15-Dec-15,2015,3,Violence against civilians,Attack,Military Forces of South Sudan (2011-),,1,Civilians (South Sudan),,7,17,Eastern Africa,South Sudan,Western Bahr el Ghazal,Wau,Udici,Wau,7.718,28.007,2,HRW,Other,"Military attack villages surrounding Wau including Khorganda, Moimoi and Ngumba. Witnesses said soldiers attacked, burned, and looted houses and killed civilians.",10,1572403722,SSD
6270712,728,SSD2529,2529,15-Dec-15,2015,3,Violence against civilians,Attack,Military Forces of South Sudan (2011-),,1,Civilians (South Sudan),,7,17,Eastern Africa,South Sudan,Western Bahr el Ghazal,Wau,Udici,Khorr Ghana,7.7883,27.1531,1,HRW,Other,"Military attack villages surrounding Wau including Khorganda, Moimoi and Ngumba. Witnesses said soldiers attacked, burned, and looted houses and killed civilians.",10,1572403722,SSD
6730509,729,SUD8687,8687,14-Dec-15,2015,2,Strategic developments,Agreement,SPLM-N: Sudan Peoples Liberation Movement (North),,2,Military Forces of Sudan (1989-2019),,1,12,Northern Africa,Sudan,Blue Nile,El Damazine,,Ed Damazin,11.7898,34.3599,3,Radio Dabanga,National,Agreement: Group of SPLM-N leaders in Blue Nile State defect to Sudanese forces.,0,1579554679,SDN
6305931,728,SSD2527,2527,14-Dec-15,2015,1,Violence against civilians,Attack,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),Refugees/IDPs (South Sudan),7,37,Eastern Africa,South Sudan,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,1,Radio Tamazuj,Regional,Displaced person shot and wounded outside UN protection site in Juba.,0,1572403774,SSD
6731802,729,SUD8684,8684,13-Dec-15,2015,1,Battles,Armed clash,Military Forces of Sudan (1989-2019),,1,SLM/A-Nur: Sudan Liberation Movement/Army (Abdul Wahid al-Nur Faction),,2,12,Northern Africa,Sudan,Central Darfur,Nertiti,,Sabanga,13.256,24.1547,1,Radio Dabanga,National,"Clashes between SLM/A-Nur faction and military in Sabanga, Central Darfur. Unknown number of soldiers killed and wounded.",10,1579554683,SDN
6305089,728,SSD2526,2526,13-Dec-15,2015,1,Violence against civilians,Attack,Police Forces of South Sudan (2011-),,1,Civilians (South Sudan),,7,17,Eastern Africa,South Sudan,Central Equatoria,Juba,Juba,Juba,4.8609,31.6178,1,Radio Tamazuj,Regional,Police arrest and beat three men in Juba.,0,1572403773,SSD
6728041,729,SUD8685,8685,13-Dec-15,2015,1,Explosions/Remote violence,Air/drone strike,Military Forces of Sudan (1989-2019),,1,,,0,10,Northern Africa,Sudan,South Darfur,Shattai,,Aradeib,12.206,23.9125,1,Radio Dabanga,National,SAF bomb Aradeib el Ashara. No casualties.,0,1579554670,SDN
6731118,729,SUD8682,8682,13-Dec-15,2015,1,Battles,Armed clash,Military Forces of Sudan (1989-2019),,1,SLM/A-Nur: Sudan Liberation Movement/Army (Abdul Wahid al-Nur Faction),,2,12,Northern Africa,Sudan,Central Darfur,Nertiti,,Guldo,13.1365,24.1493,1,Radio Dabanga,National,"Clashes between SLM/A-Nur faction and military in Guldo, Central Darfur. Unknown number of soldiers killed and wounded.",10,1579554681,SDN
6730946,729,SUD8683,8683,13-Dec-15,2015,1,Battles,Armed clash,Military Forces of Sudan (1989-2019),,1,SLM/A-Nur: Sudan Liberation Movement/Army (Abdul Wahid al-Nur Faction),,2,12,Northern Africa,Sudan,Central Darfur,Rokoro,,Rokoro,13.2781,24.4475,1,Radio Dabanga,National,"Clashes between SLM/A-Nur faction and military in Rokoro, Central Darfur. Unknown number of soldiers killed and wounded.",10,1579554680,SDN
5824977,729,SUD8686,8686,13-Dec-15,2015,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Ethiopia),,3,Civilians (Sudan),Women (Sudan),7,37,Northern Africa,Sudan,Gedaref,El Fashaga,,Wad Al Hulaywah,14.2167,36.0167,1,Radio Dabanga,National,Woman abducted by Ethiopian militia.,0,1567462225,SDN
6867725,729,SUD8675,8675,12-Dec-15,2015,1,Explosions/Remote violence,Air/drone strike,Military Forces of Sudan (1989-2019),,1,,,0,10,Northern Africa,Sudan,North Darfur,Dar El Salam,,Dobo Umda,13.1521,24.7643,1,Radio Dabanga,National,SAF bomb Dobo Umda. No reports of casualties.,0,1581982136,SDN
6731546,729,SUD8681,8681,12-Dec-15,2015,1,Battles,Armed clash,Abala Ethnic Militia (Sudan),Military Forces of Sudan (1989-2019); Police Forces of Sudan (1989-2019),4,Misseriya Ethnic Militia (Sudan),,4,44,Northern Africa,Sudan,South Darfur,Tullus,,Umm Zahefa,11.1631,25.0689,1,Radio Dabanga; Sudan Tribune,National,"17 killed, 29 wounded in clashes between Abala herdsmen and Misseriya farmers in Umm Zahefa. Army and police deployed.",17,1579554682,SDN
6731307,729,SUD8676,8676,12-Dec-15,2015,1,Protests,Protest with intervention,Protesters (Sudan),,6,Police Forces of Sudan (1989-2019),,1,16,Northern Africa,Sudan,Red Sea,Port Sudan,,Port Sudan,19.5896,37.2152,3,Radio Dabanga,National,"Police detained members of electricity committees in Gura, Matar, and Gadisiya districts of Port Sudan.",0,1579554681,SDN
6732104,729,SUD8678,8678,12-Dec-15,2015,1,Protests,Protest with intervention,Protesters (Sudan),Al-Manasir Ethnic Group (Sudan),6,Police Forces of Sudan (1989-2019) National Intelligence and Security Services,,1,16,Northern Africa,Sudan,Red Sea,Port Sudan,,Port Sudan,19.5896,37.2152,1,Radio Dabanga,National,NISS detain Manasir tribesmen protesting in Port Sudan against the deterioration of basic services in River Nile state.,0,1579554684,SDN
6732105,729,SUD8677,8677,12-Dec-15,2015,1,Protests,Protest with intervention,Protesters (Sudan),Al-Manasir Ethnic Group (Sudan),6,Police Forces of Sudan (1989-2019) National Intelligence and Security Services,,1,16,Northern Africa,Sudan,Khartoum,Khartoum,,Khartoum,15.5725,32.5364,1,Radio Dabanga,National,NISS detain Manasir tribesmen protesting in Khartoum against the deterioration of basic services in River Nile state.,0,1579554684,SDN
5826140,729,SUD8680,8680,12-Dec-15,2015,1,Violence against civilians,Attack,Abala Ethnic Militia (Sudan),,4,Civilians (Sudan),,7,47,Northern Africa,Sudan,North Darfur,Kutum,,Kutum,14.2065,24.6499,2,Radio Dabanga,National,Abala militia beat villagers in Donkey Tema near Kutum.,0,1567462227,SDN
6305471,728,SSD2525,2525,12-Dec-15,2015,1,Battles,Armed clash,SSAF: South Sudan Armed Forces,,2,Military Forces of South Sudan (2011-),,1,12,Eastern Africa,South Sudan,Eastern Equatoria,Torit,Bur (Loronyo),Torit,4.4182,32.5767,2,Radio Tamazuj,Regional,"Clashes between military and suspected SSAF in Oguruny village near Torit. 31 killed, including soldiers and policemen.",31,1572403774,SSD
5826540,729,SUD8679,8679,12-Dec-15,2015,1,Violence against civilians,Sexual violence,Unidentified Armed Group (Sudan),,3,Civilians (Sudan),Pastoralists (Sudan); Women (Sudan),7,37,Northern Africa,Sudan,North Darfur,Mellit,,Um Arda,14.0169,25.6169,1,Radio Dabanga,National,"Militia kill one herder, raped two women and stole livestock in Um Arda.",1,1567462227,SDN
6867874,729,SUD8674,8674,11-Dec-15,2015,1,Violence against civilians,Abduction/forced disappearance,Militia (Pro-Government),,3,Civilians (Sudan),Women (Sudan),7,37,Northern Africa,Sudan,North Darfur,Dar El Salam,,Tabit,13.3101,25.0877,2,Radio Dabanga,National,Pro-government militia on camel abduct two women from Mashrou Abu Zeid near Tabit.,0,1581982137,SDN
6270497,728,SSD2523,2523,10-Dec-15,2015,1,Battles,Armed clash,Military Forces of South Sudan (2011-),,1,Arrow Boys Militia,,3,13,Eastern Africa,South Sudan,Western Equatoria,Yambio,Yambio,Asanza,4.5423,28.3976,1,HRW,Other,Clashes between military and Arrow Boys militia in Asanza on Dec 7-10.,0,1572403722,SSD
6270935,728,SSD2524,2524,10-Dec-15,2015,1,Battles,Armed clash,Military Forces of South Sudan (2011-),,1,Arrow Boys Militia,,3,13,Eastern Africa,South Sudan,Western Equatoria,Yambio,Yambio,Ikpiro,4.5851,28.3908,2,HRW,Other,"Clashes between military and Arrow Boys militia in Ikprio, Hai, and Tarawa on Dec 7-10.",0,1572403723,SSD
5823475,729,SUD8673,8673,10-Dec-15,2015,1,Violence against civilians,Sexual violence,Unidentified Armed Group (Sudan),,3,Civilians (Sudan),Women (Sudan),7,37,Northern Africa,Sudan,North Darfur,Tawilla,,Kadareik,13.347,25.0787,1,Radio Dabanga,National,Militamen rape girl in Kadariek.,0,1567462224,SDN
5823742,729,SUD8672,8672,10-Dec-15,2015,1,Violence against civilians,Attack,Janjaweed,,3,Civilians (Sudan),Farmers (Sudan),7,37,Northern Africa,Sudan,North Darfur,Tawilla,,Taradona,13.3955,24.904,1,Radio Dabanga,National,Farmer shot deadby Janjaweed in Taradona.,1,1567462224,SDN
6976021,728,SSD2519,2519,9-Dec-15,2015,1,Explosions/Remote violence,Air/drone strike,Military Forces of South Sudan (2011-),,1,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Upper Nile,Manyo,Renk,Kaka,10.5988,32.1888,1,Sudan Tribune,Regional,Military air attacks on rebel positions in Kaka.,0,1583194178,SSD
6731551,729,SUD8671,8671,9-Dec-15,2015,1,Protests,Protest with intervention,Protesters (Sudan),,6,Police Forces of Sudan (1989-2019) National Intelligence and Security Services,,1,16,Northern Africa,Sudan,Khartoum,Khartoum,,Khartoum,15.5725,32.5364,1,Radio Dabanga; Radio Tamazuj,National,Protests calling for the abolition of the Sudanese Public Order Law. 2 arrested by NISS.,0,1579554682,SDN
6732411,729,SUD8669,8669,9-Dec-15,2015,1,Violence against civilians,Attack,Military Forces of Sudan (1989-2019) Rapid Support Forces,Military Forces of Sudan (1989-2019) Border Guards,1,Civilians (Sudan),,7,17,Northern Africa,Sudan,South Darfur,Kass,,Kass,12.5052,24.2855,1,Radio Dabanga,National,"RSF and Border Guards attacked Tur in Kass locality. 1 boy shot and injured, 5 abducted.",0,1579554685,SDN
6270408,728,SSD2520,2520,9-Dec-15,2015,1,Battles,Armed clash,Military Forces of South Sudan (2011-),,1,Arrow Boys Militia,,3,13,Eastern Africa,South Sudan,Western Equatoria,Yambio,Yambio,Asanza,4.5423,28.3976,1,HRW,Other,Clashes between military and Arrow Boys militia in Asanza on Dec 7-10.,0,1572403722,SSD
6314955,728,SSD2517,2517,9-Dec-15,2015,1,Battles,Armed clash,Unidentified Armed Group (South Sudan),,3,Military Forces of South Sudan (2011-),,1,13,Eastern Africa,South Sudan,Eastern Equatoria,Magwi,Magwi,Magwi,4.1436,32.29,1,Weekly Observer,Regional,Clashes between military and unknown group in Magwi.,0,1572403786,SSD
6314956,728,SSD2516,2516,9-Dec-15,2015,1,Battles,Armed clash,Unidentified Armed Group (South Sudan),,3,Military Forces of South Sudan (2011-),,1,13,Eastern Africa,South Sudan,Eastern Equatoria,Ikotos,Ikotos,Ikotos,4.0765,33.1185,1,Weekly Observer,Regional,Clashes between military and unknown group in Ikotos.,0,1572403786,SSD
5824219,729,SUD8670,8670,9-Dec-15,2015,1,Violence against civilians,Attack,Unidentified Armed Group (Sudan),,3,Civilians (Sudan),,7,37,Northern Africa,Sudan,South Darfur,Kass,,Kass,12.5052,24.2855,1,Radio Dabanga,National,Militia severely beat and rob civilians in Kass.,0,1567462225,SDN
6311395,728,SSD2522,2522,9-Dec-15,2015,1,Violence against civilians,Attack,Unidentified Armed Group (South Sudan),,3,Civilians (South Sudan),Military Forces of South Sudan (2011-),7,37,Eastern Africa,South Sudan,Eastern Equatoria,Magwi,Pageri,Nimule,3.6019,32.0831,2,Sudan Tribune,Regional,Unknown group attacked bus on Juba-Nimule road. Several people killed and wounded. Military deployed to the area.,10,1572403782,SSD
6270695,728,SSD2521,2521,9-Dec-15,2015,1,Battles,Armed clash,Military Forces of South Sudan (2011-),,1,Arrow Boys Militia,,3,13,Eastern Africa,South Sudan,Western Equatoria,Yambio,Yambio,Ikpiro,4.5851,28.3908,2,HRW,Other,"Clashes between military and Arrow Boys militia in Ikprio, Hai, and Tarawa on Dec 7-10.",0,1572403722,SSD
6975995,728,SSD2518,2518,9-Dec-15,2015,1,Battles,Armed clash,Military Forces of South Sudan (2011-),,1,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,,2,12,Eastern Africa,South Sudan,Upper Nile,Panyikang,Panyidwai,Owachi,9.42,31.55,1,Sudan Tribune,Regional,Clashes between military and SPLA/M-IO in Owachi.,0,1583194177,SSD
6023963,729,SUD8666,8666,8-Dec-15,2015,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Sudan),,3,Civilians (Sudan),Refugees/IDPs (Sudan),7,37,Northern Africa,Sudan,Central Darfur,Wadi Salih,,Garsila,12.3725,23.1375,1,Radio Dabanga,National,Militia beat and abduct a man from Garsila camp.,0,1571091923,SDN
6023964,729,SUD8667,8667,8-Dec-15,2015,1,Violence against civilians,Attack,Unidentified Armed Group (Sudan),,3,Civilians (Sudan),Refugees/IDPs (Sudan),7,37,Northern Africa,Sudan,North Darfur,Tawilla,,Tawila,13.5157,24.8653,2,Radio Dabanga,National,Militiaman shot and injured displaced man collecting firewood south of Tawila.,0,1571091923,SDN
6730562,729,SUD8668,8668,8-Dec-15,2015,1,Battles,Armed clash,SPLM-N: Sudan Peoples Liberation Movement (North),,2,Military Forces of Sudan (1989-2019),,1,12,Northern Africa,Sudan,Blue Nile,Bau,,Wedabok,11.3681,33.6419,2,Radio Tamazuj; Radio Dabanga,National,Clashes between military and SPLM-N in Bau between Ahmar Shadak and Wedabok areas. 7 soldiers killed.,7,1579554679,SDN
6270305,728,SSD2514,2514,8-Dec-15,2015,1,Battles,Armed clash,Military Forces of South Sudan (2011-),,1,Arrow Boys Militia,,3,13,Eastern Africa,South Sudan,Western Equatoria,Yambio,Yambio,Ikpiro,4.5851,28.3908,2,HRW,Other,"Clashes between military and Arrow Boys militia in Ikprio, Hai, and Tarawa on Dec 7-10.",0,1572403722,SSD
6233706,728,SSD2515,2515,8-Dec-15,2015,1,Battles,Armed clash,Military Forces of South Sudan (2011-),,1,Arrow Boys Militia,,3,13,Eastern Africa,South Sudan,Western Equatoria,Yambio,Yambio,Napele,5.3092,28.6389,2,AFP; Radio Tamazuj,Regional-International,"Clashes between military and Arrow Boys in Napele, Hai Kuba and Ikiro for second day.",0,1572403613,SSD
5826415,729,SUD8665,8665,8-Dec-15,2015,1,Violence against civilians,Attack,NCP: National Congress Party,Students (Sudan),3,Civilians (Sudan),,7,37,Northern Africa,Sudan,Khartoum,Khartoum,,Khartoum,15.5725,32.5364,1,Radio Dabanga,National,NCP students beat a lecturer and his son.,0,1567462227,SDN
6867871,729,SUD8663,8663,8-Dec-15,2015,1,Explosions/Remote violence,Air/drone strike,Military Forces of Sudan (1989-2019),,1,,,0,10,Northern Africa,Sudan,North Darfur,Dar El Salam,,Korofola,13.2913,25.0141,1,Radio Dabanga,National,"SAF bomb water well in Korofola. No casualties, but the bombing of wells is a strategic tactic to injure the civilian population of the area.",0,1581982137,SDN
6270424,728,SSD2513,2513,8-Dec-15,2015,1,Battles,Armed clash,Military Forces of South Sudan (2011-),,1,Arrow Boys Militia,,3,13,Eastern Africa,South Sudan,Western Equatoria,Yambio,Yambio,Asanza,4.5423,28.3976,1,HRW,Other,Clashes between military and Arrow Boys militia in Asanza on Dec 7-10.,0,1572403722,SSD
5825757,729,SUD8662,8662,8-Dec-15,2015,1,Battles,Armed clash,Misseriya Ethnic Militia (Sudan),,4,Salamat Ethnic Militia (Sudan),,4,44,Northern Africa,Sudan,Central Darfur,Mukjar,,Umm Dukhun,11.139,22.966,1,Radio Dabanga,National,Clashes between Misseriya and Salamat. 3 killed.,3,1567462226,SDN
